n,long_rd,lat_rd,row,name,city,country,IATA,ICAO,lat,long,altitude,timezone,DST,tz,type,source
1,80.1693,12.99,3144,Chennai International Airport,Madras,India,MAA,VOMM,12.990005493164062,80.16929626464844,52,5.5,N,Asia/Calcutta,airport,OurAirports
1,82.6507,55.0126,4078,Tolmachevo Airport,Novosibirsk,Russia,OVB,UNNT,55.012599945068,82.650703430176,365,7,N,Asia/Krasnoyarsk,airport,OurAirports
1,83.2245,17.7212,3066,Vishakhapatnam Airport,Vishakhapatnam,India,VTZ,VEVZ,17.721200943,83.2245025635,15,5.5,N,Asia/Calcutta,airport,OurAirports
1,85.3591,27.6966,3125,Tribhuvan International Airport,Kathmandu,Nepal,KTM,VNKT,27.6966,85.3591,4390,5.75,N,Asia/Katmandu,airport,OurAirports
1,88.4467,22.6547,3043,Netaji Subhash Chandra Bose International Airport,Kolkata,India,CCU,VECC,22.654699325561523,88.44670104980469,16,5.5,N,Asia/Calcutta,airport,OurAirports
1,90.3978,23.8433,3076,Hazrat Shahjalal International Airport,Dhaka,Bangladesh,DAC,VGZR,23.843347,90.397783,30,6,U,Asia/Dhaka,airport,OurAirports
1,96.1332,16.9073,3239,Yangon International Airport,Yangon,Burma,RGN,VYYY,16.907300949099998,96.1332015991,109,6.5,U,Asia/Rangoon,airport,OurAirports
1,98.3169,8.1132,3179,Phuket International Airport,Phuket,Thailand,HKT,VTSP,8.1132,98.316902,82,7,U,Asia/Bangkok,airport,OurAirports
1,98.9626,18.7668,3931,Chiang Mai International Airport,Chiang Mai,Thailand,CNX,VTCC,18.766799926799997,98.962600708,1036,7,U,Asia/Bangkok,airport,OurAirports
1,100.062,9.5478,3177,Samui Airport,Ko Samui,Thailand,USM,VTSM,9.547789573669998,100.06199646,64,7,U,Asia/Bangkok,airport,OurAirports
1,100.277,5.2971,3308,Penang International Airport,Penang,Malaysia,PEN,WMKP,5.297140121459961,100.2770004272461,11,8,N,Asia/Kuala_Lumpur,airport,OurAirports
1,100.747,13.6811,3885,Suvarnabhumi Airport,Bangkok,Thailand,BKK,VTBS,13.681099891662598,100.74700164794922,5,7,U,Asia/Bangkok,airport,OurAirports
1,101.71,2.7456,3304,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,KUL,WMKK,2.745579957962,101.70999908447,69,8,N,Asia/Kuala_Lumpur,airport,OurAirports
1,102.563,17.9883,3120,Wattay International Airport,Vientiane,Laos,VTE,VLVT,17.988300323500003,102.56300354,564,7,U,Asia/Vientiane,airport,OurAirports
1,102.744,24.9924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,103.813,13.4107,3035,Siem Reap International Airport,Siem-reap,Cambodia,REP,VDSR,13.410699844400002,103.81300354,60,7,U,Asia/Phnom_Penh,airport,OurAirports
1,103.947,30.5785,3395,Chengdu Shuangliu International Airport,Chengdu,China,CTU,ZUUU,30.578500747680664,103.9469985961914,1625,8,U,Asia/Shanghai,airport,OurAirports
1,103.994,1.3502,3316,Singapore Changi Airport,Singapore,Singapore,SIN,WSSS,1.35019,103.994003,22,8,N,Asia/Singapore,airport,OurAirports
1,104.844,11.5466,3034,Phnom Penh International Airport,Phnom-penh,Cambodia,PNH,VDPP,11.546600341796875,104.84400177001953,40,7,U,Asia/Phnom_Penh,airport,OurAirports
1,105.807,21.2212,3199,Noi Bai International Airport,Hanoi,Vietnam,HAN,VVNB,21.221200942993164,105.80699920654297,39,7,U,Asia/Saigon,airport,OurAirports
1,106.642,29.7192,3393,Chongqing Jiangbei International Airport,Chongqing,China,CKG,ZUCK,29.719200134277344,106.64199829101562,1365,8,U,Asia/Shanghai,airport,OurAirports
1,106.652,10.8188,3205,Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,SGN,VVTS,10.8187999725,106.652000427,33,7,U,Asia/Saigon,airport,OurAirports
1,106.656,-6.1256,3275,Soekarno-Hatta International Airport,Jakarta,Indonesia,CGK,WIII,-6.1255698204,106.65599823,34,7,N,Asia/Jakarta,airport,OurAirports
1,106.767,47.8431,3380,Chinggis Khaan International Airport,Ulan Bator,Mongolia,ULN,ZMUB,47.843102,106.766998,4364,8,U,Asia/Ulaanbaatar,airport,OurAirports
1,108.172,22.6083,3373,Nanning Wuxu Airport,Nanning,China,NNG,ZGNN,22.608299255371094,108.1719970703125,421,8,U,Asia/Shanghai,airport,OurAirports
1,108.199,16.0439,3196,Da Nang International Airport,Danang,Vietnam,DAD,VVDN,16.043899536132812,108.1989974975586,33,7,U,Asia/Saigon,airport,OurAirports
1,108.752,34.4471,3379,Xi'an Xianyang International Airport,Xi'an,China,XIY,ZLXY,34.447102,108.751999,1572,8,U,Asia/Shanghai,airport,OurAirports
1,112.787,-7.3798,3928,Juanda International Airport,Surabaya,Indonesia,SUB,WARR,-7.3798298835754395,112.78700256347656,9,7,N,Asia/Jakarta,airport,OurAirports
1,113.22,28.1892,3371,Changsha Huanghua International Airport,Changcha,China,CSX,ZGHA,28.189199447599997,113.220001221,217,8,U,Asia/Shanghai,airport,OurAirports
1,113.299,23.3924,3370,Guangzhou Baiyun International Airport,Guangzhou,China,CAN,ZGGG,23.39240074157715,113.29900360107422,50,8,U,Asia/Shanghai,airport,OurAirports
1,113.592,22.1496,3121,Macau International Airport,Macau,Macau,MFM,VMMC,22.149599,113.592003,20,8,U,Asia/Macau,airport,OurAirports
1,113.811,22.6393,3374,Shenzhen Bao'an International Airport,Shenzhen,China,SZX,ZGSZ,22.639299392700195,113.81099700927734,13,8,U,Asia/Shanghai,airport,OurAirports
1,113.841,34.5197,3375,Zhengzhou Xinzheng International Airport,Zhengzhou,China,CGO,ZHCC,34.519699096699995,113.841003418,495,8,U,Asia/Shanghai,airport,OurAirports
1,113.915,22.3089,3077,Hong Kong International Airport,Hong Kong,Hong Kong,HKG,VHHH,22.308901,113.915001,28,8,U,Asia/Hong_Kong,airport,OurAirports
2,114.089,-22.2356,3348,Learmonth Airport,Learmonth,Australia,LEA,YPLM,-22.235599517799997,114.088996887,19,8,O,Australia/Perth,airport,OurAirports
1,114.208,30.7838,3376,Wuhan Tianhe International Airport,Wuhan,China,WUH,ZHHH,30.7838,114.208,113,8,U,Asia/Shanghai,airport,OurAirports
1,115.167,-8.7482,3940,Ngurah Rai (Bali) International Airport,Denpasar,Indonesia,DPS,WADD,-8.7481698989868,115.16699981689,14,8,N,Asia/Makassar,airport,OurAirports
1,115.967,-31.9403,3351,Perth International Airport,Perth,Australia,PER,YPPH,-31.94029998779297,115.96700286865234,67,8,N,Australia/Perth,airport,OurAirports
1,116.051,5.9372,3269,Kota Kinabalu International Airport,Kota Kinabalu,Malaysia,BKI,WBKK,5.9372100830078125,116.0510025024414,10,8,N,Asia/Kuala_Lumpur,airport,OurAirports
1,116.585,40.0801,3364,Beijing Capital International Airport,Beijing,China,PEK,ZBAA,40.080101013183594,116.58499908447266,116,8,U,Asia/Shanghai,airport,OurAirports
1,118.128,24.544,3383,Xiamen Gaoqi International Airport,Xiamen,China,XMN,ZSAM,24.54400062561035,118.12799835205078,59,8,U,Asia/Shanghai,airport,OurAirports
1,118.759,9.7421,2433,Puerto Princesa Airport,Puerto Princesa,Philippines,PPS,RPVP,9.742119789123535,118.75900268554688,71,8,N,Asia/Manila,airport,OurAirports
1,118.862,31.742,3388,Nanjing Lukou Airport,Nanjing,China,NKG,ZSNJ,31.742000579833984,118.86199951171875,49,8,U,Asia/Shanghai,airport,OurAirports
1,119.663,25.9351,3385,Fuzhou Changle International Airport,Fuzhou,China,FOC,ZSFZ,25.935100555419922,119.66300201416016,46,8,U,Asia/Shanghai,airport,OurAirports
1,120.35,22.5771,2264,Kaohsiung International Airport,Kaohsiung,Taiwan,KHH,RCKH,22.57710075378418,120.3499984741211,31,8,U,Asia/Taipei,airport,OurAirports
1,120.374,36.2661,3390,Liuting Airport,Qingdao,China,TAO,ZSQD,36.2661018372,120.374000549,33,8,U,Asia/Shanghai,airport,OurAirports
1,120.434,30.2295,3386,Hangzhou Xiaoshan International Airport,Hangzhou,China,HGH,ZSHC,30.22949981689453,120.43399810791016,23,8,U,Asia/Shanghai,airport,OurAirports
1,120.532,18.1781,4202,Laoag International Airport,Laoag,Philippines,LAO,RPLI,18.1781005859375,120.53199768066406,25,8,N,Asia/Manila,airport,OurAirports
1,120.56,15.186,4140,Diosdado Macapagal International Airport,Angeles City,Philippines,CRK,RPLC,15.186,120.559998,484,8,N,Asia/Manila,airport,OurAirports
1,120.852,27.9122,6392,Wenzhou Longwan International Airport,Wenzhou,China,WNZ,ZSWZ,27.912201,120.851997,0,8,U,Asia/Shanghai,airport,OurAirports
1,121.02,14.5086,2397,Ninoy Aquino International Airport,Manila,Philippines,MNL,RPLL,14.5086,121.019997,75,8,N,Asia/Manila,airport,OurAirports
101,121.102,22.755,2262,Taitung Airport,Fengnin,Taiwan,TTT,RCFN,22.7549991607666,121.10199737548828,143,8,U,Asia/Taipei,airport,OurAirports
1,121.233,25.0777,2276,Taiwan Taoyuan International Airport,Taipei,Taiwan,TPE,RCTP,25.0777,121.233002,106,8,U,Asia/Taipei,airport,OurAirports
1,121.336,31.1979,3391,Shanghai Hongqiao International Airport,Shanghai,China,SHA,ZSSS,31.197900772094727,121.33599853515625,10,8,U,Asia/Shanghai,airport,OurAirports
1,121.539,38.9657,3404,Zhoushuizi Airport,Dalian,China,DLC,ZYTL,38.9656982421875,121.53900146484375,107,8,U,Asia/Shanghai,airport,OurAirports
1,121.552,25.0694,2275,Taipei Songshan Airport,Taipei,Taiwan,TSA,RCSS,25.069400787353516,121.552001953125,18,8,U,Asia/Taipei,airport,OurAirports
1,121.805,31.1434,3406,Shanghai Pudong International Airport,Shanghai,China,PVG,ZSPD,31.143400192260742,121.80500030517578,13,8,U,Asia/Shanghai,airport,OurAirports
1,122.376,11.6794,2430,Kalibo International Airport,Kalibo,Philippines,KLO,RPVK,11.679400444,122.375999451,14,8,N,Asia/Manila,airport,OurAirports
1,122.4934,10.833,2429,Iloilo International Airport,Iloilo,Philippines,ILO,RPVI,10.833017,122.493358,27,8,N,Asia/Manila,airport,OurAirports
1,123.015,10.7764,2423,Bacolod-Silay Airport,Bacolod,Philippines,BCD,RPVB,10.7764,123.014999,82,8,N,Asia/Manila,airport,OurAirports
1,123.483,41.6398,4144,Taoxian Airport,Shenyang,China,SHE,ZYTX,41.639801025390625,123.48300170898438,198,8,U,Asia/Shanghai,airport,OurAirports
1,123.979,10.3075,4206,Mactan Cebu International Airport,Cebu,Philippines,CEB,RPVM,10.307499885559,123.97899627686,31,8,N,Asia/Manila,airport,OurAirports
1,125.096,6.058,2402,General Santos International Airport,Romblon,Philippines,GES,RPMR,6.05800008774,125.096000671,505,8,N,Asia/Manila,airport,OurAirports
1,125.646,7.1255,4090,Francisco Bangoy International Airport,Davao,Philippines,DVO,RPMD,7.1255202293396,125.64600372314453,96,8,N,Asia/Manila,airport,OurAirports
1,126.451,37.4691,3930,Incheon International Airport,Seoul,South Korea,ICN,RKSI,37.46910095214844,126.45099639892578,23,9,U,Asia/Seoul,airport,OurAirports
1,126.791,37.5583,2378,Gimpo International Airport,Seoul,South Korea,GMP,RKSS,37.5583,126.791,59,9,U,Asia/Seoul,airport,OurAirports
1,127.646,26.1958,2384,Naha Airport,Okinawa,Japan,OKA,ROAH,26.1958007812,127.646003723,12,9,N,Asia/Tokyo,airport,OurAirports
1,128.938,35.1795,2372,Gimhae International Airport,Busan,South Korea,PUS,RKPK,35.1795005798,128.93800354,6,9,U,Asia/Seoul,airport,OurAirports
1,130.451,33.5859,2305,Fukuoka Airport,Fukuoka,Japan,FUK,RJFF,33.585899353027344,130.4510040283203,32,9,U,Asia/Tokyo,airport,OurAirports
1,134.544,7.3677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,135.244,34.4273,3992,Kansai International Airport,Osaka,Japan,KIX,RJBB,34.42729949951172,135.24400329589844,26,9,U,Asia/Tokyo,airport,OurAirports
1,135.438,34.7855,2334,Osaka International Airport,Osaka,Japan,ITM,RJOO,34.785499572753906,135.43800354003906,50,9,U,Asia/Tokyo,airport,OurAirports
1,136.805,34.8584,3942,Chubu Centrair International Airport,Nagoya,Japan,NGO,RJGG,34.8583984375,136.80499267578125,15,9,U,Asia/Tokyo,airport,OurAirports
1,138.531,-34.945,3341,Adelaide International Airport,Adelaide,Australia,ADL,YPAD,-34.945,138.531006,20,9.5,O,Australia/Adelaide,airport,OurAirports
1,139.78,35.5523,2359,Tokyo Haneda International Airport,Tokyo,Japan,HND,RJTT,35.552299,139.779999,35,9,U,Asia/Tokyo,airport,OurAirports
1,140.386,35.7647,2279,Narita International Airport,Tokyo,Japan,NRT,RJAA,35.7647018433,140.386001587,141,9,U,Asia/Tokyo,airport,OurAirports
1,141.692,42.7752,2287,New Chitose Airport,Sapporo,Japan,CTS,RJCC,42.77519989013672,141.69200134277344,82,9,U,Asia/Tokyo,airport,OurAirports
1,144.469,-38.0394,3332,Avalon Airport,Avalon,Australia,AVV,YMAV,-38.039398,144.468994,35,10,O,Australia/Hobart,airport,OurAirports
1,144.796,13.4834,2246,Antonio B. Won Pat International Airport,Agana,Guam,GUM,PGUM,13.4834003448,144.796005249,298,10,U,Pacific/Guam,airport,OurAirports
1,144.843,-37.6733,3339,Melbourne International Airport,Melbourne,Australia,MEL,YMML,-37.673302,144.843002,434,10,O,Australia/Hobart,airport,OurAirports
1,145.729,15.119,2244,Saipan International Airport,Saipan,Northern Mariana Islands,SPN,PGSN,15.119,145.729004,215,10,U,Pacific/Saipan,airport,OurAirports
1,145.755,-16.8858,3322,Cairns International Airport,Cairns,Australia,CNS,YBCS,-16.885799408,145.755004883,10,10,N,Australia/Brisbane,airport,OurAirports
1,147.51,-42.8361,3336,Hobart International Airport,Hobart,Australia,HBA,YMHB,-42.836101532,147.509994507,13,10,O,Australia/Melbourne,airport,OurAirports
1,149.195,-35.3069,3355,Canberra International Airport,Canberra,Australia,CBR,YSCB,-35.30690002441406,149.19500732421875,1886,10,O,Australia/Sydney,airport,OurAirports
1,151.177,-33.9461,3361,Sydney Kingsford Smith International Airport,Sydney,Australia,SYD,YSSY,-33.94609832763672,151.177001953125,21,10,O,Australia/Sydney,airport,OurAirports
1,153.117,-27.3842,3320,Brisbane International Airport,Brisbane,Australia,BNE,YBBN,-27.384199142456055,153.11700439453125,13,10,N,Australia/Brisbane,airport,OurAirports
1,153.505,-28.1644,3321,Gold Coast Airport,Coolangatta,Australia,OOL,YBCG,-28.1644001007,153.505004883,21,10,N,Australia/Brisbane,airport,OurAirports
1,168.739,-45.0211,2030,Queenstown International Airport,Queenstown International,New Zealand,ZQN,NZQN,-45.0210990906,168.738998413,1171,12,Z,Pacific/Auckland,airport,OurAirports
1,172.532,-43.4894,2009,Christchurch International Airport,Christchurch,New Zealand,CHC,NZCH,-43.48939895629883,172.53199768066406,123,12,Z,Pacific/Auckland,airport,OurAirports
1,174.792,-37.0081,2006,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.008098602299995,174.792007446,23,12,Z,Pacific/Auckland,airport,OurAirports
1,174.805,-41.3272,2042,Wellington International Airport,Wellington,New Zealand,WLG,NZWN,-41.3272018433,174.804992676,41,12,Z,Pacific/Auckland,airport,OurAirports
1,177.443,-17.7554,1960,Nadi International Airport,Nandi,Fiji,NAN,NFFN,-17.755399703979492,177.4429931640625,59,12,U,Pacific/Fiji,airport,OurAirports
